
Nucleus X, Nucleus Y, Nucleus Z, Nucleus R, Time of Deposition, Timestep
[ 8.56888519 73.50127586  4.67549592 29.60784507], 420000, 5000
[57.542518    3.37216467  4.89796968 29.41083796], 425000, 5000
[97.83533553 14.13418699 15.58496184 29.21383968], 430000, 5000
[15.28508978 35.57468003  6.6826986  28.81987004], 440000, 5000
[ 5.53218283 64.21090387  0.         28.62289893], 445000, 5000
[34.55469408 19.4715884  10.4374603  28.22898475], 455000, 5000
[27.4739832   2.40991512  0.         28.03204194], 460000, 5000
[56.51235477 74.37795831 11.64636995 26.85059362], 490000, 5000
[31.05714745  2.06534204  0.         26.65372165], 495000, 5000
[53.72175536 97.32783614 16.212137   26.45686041], 500000, 5000
[42.46203349  6.07895937  8.00934716 26.06317068], 510000, 5000
[92.14155173 60.79085931  0.         25.86634254], 515000, 5000
[92.76786906 95.41897028 12.8607652  25.47272052], 525000, 5000
[93.09217505 31.80034434 12.21080292 25.275927  ], 530000, 5000
[ 9.69804536 26.84060662 14.43202629 24.88237583], 540000, 5000
[54.08758711 17.1766338   7.44114373 24.48887376], 550000, 5000
[ 8.22931646 19.45926991 13.90371244 24.09542235], 560000, 5000
[16.48885549 31.51980722 14.01984097 23.89871615], 565000, 5000
[20.99255369 79.43164322  3.76652451 23.70202324], 570000, 5000
[91.03462768  2.20116813 20.23574717 23.11202645], 585000, 5000
[38.491669   56.42742084 14.78883785 22.91538893], 590000, 5000
[14.13450023 19.04052023 16.70357976 22.52215746], 600000, 5000
[92.08296276 40.17020653 16.30789081 21.93242294], 615000, 5000
[33.31960447 58.85375038  9.71991847 21.53934484], 625000, 5000
[76.70159205 74.89374627 15.94021495 21.34283012], 630000, 5000
[95.9943665  88.5847772  16.64981418 21.146332  ], 635000, 5000
[ 3.82337718 64.79394671  6.64925063 20.94985079], 640000, 5000
[92.17448851 48.35434615 13.59333902 20.75338681], 645000, 5000
[81.35578382 14.67046234 23.52005903 20.55694038], 650000, 5000
[12.66082606 58.30361323 11.81907898 20.1641015 ], 660000, 5000
[39.77541164 95.01573766 24.17987593 19.77133692], 670000, 5000
[73.28923784 36.47737975 19.58034889 18.98604256], 690000, 5000
[38.00542808 58.40975639 18.73976767 18.78977021], 695000, 5000
[28.60336648 61.05922245  2.82034081 18.59351919], 700000, 5000
[ 3.85954601 89.85861589 11.28228233 18.20108297], 710000, 5000
[72.0854206  24.52868101 24.3637515  18.00489869], 715000, 5000
[83.55803034 71.51363574 15.62896932 17.61260026], 725000, 5000
[33.76353222 29.0304658  20.12606365 16.82829858], 745000, 5000
[29.8928347  35.1808977  20.15729298 16.63228793], 750000, 5000
[20.07446028  4.94319688 26.01827039 16.4363044 ], 755000, 5000
[17.04733242 71.63910409 17.31433166 16.04442124], 765000, 5000
[87.54195683  3.63963905 28.86558024 14.86949366], 795000, 5000
[23.95200961 72.27491605 14.58647029 14.67378577], 800000, 5000
[97.5575971  15.5000956  30.70445075 14.28247487], 810000, 5000
[65.99333976  8.95580258 28.45645081 14.08687374], 815000, 5000
[95.75584851 70.81962399 10.68770654 13.89131013], 820000, 5000
[74.00059857 50.10577585 17.95183646 13.5002997 ], 830000, 5000
[60.27403911 44.91052319 27.29418084 13.30485509], 835000, 5000
[83.1207267  29.31431147 30.75965373 12.91409297], 845000, 5000
[16.72818741 51.05540797 23.07801981 12.71877797], 850000, 5000
[90.76058423 66.47965206 12.51938782 12.52350878], 855000, 5000
[60.78220428 85.76854999 26.81291034 12.1331135 ], 865000, 5000
[55.38843735 99.03529661 31.1121438  11.93799041], 870000, 5000
[11.5474906  55.54617141 24.67218252 11.15803361], 890000, 5000
[56.53297682 18.28511811 27.90375319 10.96318739], 895000, 5000
[94.6301373  53.88211836 22.15810789 10.37902443], 910000, 5000
[ 0.13313021 34.03570474 33.82581501  9.98991872], 920000, 5000
[42.39480832 78.80591323 30.13099847  9.79547436], 925000, 5000
[75.43515229 48.03528897 25.52147499  9.21260995], 940000, 5000
[45.1165569  63.07767651 31.03839102  8.8244566 ], 950000, 5000
[87.98294745 22.24142899 36.28106699  8.24293538], 965000, 5000
[12.91557462 82.68649253 27.57124719  7.66237109], 980000, 5000
[80.76986567 95.82734688 28.61847714  7.27592983], 990000, 5000
[10.02300883 71.25129941 28.10556066  7.0829081 ], 995000, 5000
[61.38769176 43.61826225 33.98199537  6.69729804], 1005000, 5000
[55.9914555  38.69999042 34.94625353  6.50472571], 1010000, 5000
[53.68867496 70.80421163 34.5648964   6.3123203 ], 1015000, 5000
[60.22866251 55.94412904 34.0544042   6.12009162], 1020000, 5000
[26.82547142  2.66700024 34.72626453  5.92805034], 1025000, 5000
[63.76155183 34.98375276 36.1498581   5.54457785], 1035000, 5000
[65.03774193 30.58813337 36.85813076  5.16201041], 1045000, 5000
[41.26179438  8.57087146 32.80826862  4.97110584], 1050000, 5000
[41.04030711 38.62177804 36.79759048  4.78047867], 1055000, 5000
[ 3.9426811   9.90406816 38.23837241  4.59014996], 1060000, 5000
[31.57885645 90.05163045 37.47332496  4.40014322], 1065000, 5000
[41.36267508 32.10149758 36.0386533   3.64391665], 1085000, 5000
[22.80943238 46.30182168 33.8219765   3.08182802], 1100000, 5000
[81.2625753  20.17397475 43.19272109  1.97856189], 1130000, 5000
[58.96792663 45.54125144 40.2712253   1.7987959 ], 1135000, 5000
[ 9.97476242 69.27613818 33.51187756  1.62074315], 1140000, 5000
[75.2245374  86.88150168 37.696817    1.44472858], 1145000, 5000
[38.98531029  5.23073033 37.33528856  1.10063298], 1155000, 5000
[87.4967382  51.03051711 36.37450434  0.77189257], 1165000, 5000
[96.30206473 57.97580281 31.71720007  0.61620862], 1170000, 5000
[19.46975207 27.43137377 39.94448704  0.46895596], 1175000, 5000
[75.98031862 67.36540307 36.77668332  0.21395421], 1185000, 5000
[41.40797542 32.89534449 41.05973239  0.05      ], 1195000, 5000

Omega:5

Total Number Nuclei:129

Total Calculated Volume:403897.3135137185 um3

Actual Volume with Overlaps:6175845.787947041 um3

Time to Cover Ground 10%:[210000, 215000, 220000, 225000, 230000, 235000, 240000]s

Time to Cover Ground 25%:[295000, 300000, 305000, 310000]s

Time to Cover Ground 50%:[390000, 395000, 400000, 405000]s

Time to Cover Ground 75%:[495000, 500000, 505000, 510000, 515000]s

Time to Cover Ground 90%:[595000, 600000, 605000, 610000, 615000, 620000, 625000, 630000, 635000, 640000, 645000, 650000, 655000, 660000, 665000, 670000, 675000, 680000, 685000, 690000, 695000, 700000, 705000, 710000, 715000, 720000, 725000, 730000, 735000, 740000, 745000, 750000, 755000, 760000, 765000, 770000, 775000, 780000, 785000, 790000, 795000, 800000, 805000, 810000, 815000, 820000]s

Total Time:1200000 s

Average Time Step Between Depositions:9335.9375s

Number Nuclei on Ground Level:35

Nuclei Ground Density:0.0035 nuclei/um2

Ratio of Nuclei to Growth:0.00031938811099722377

0,(1, 0.0, 0.0, inf, nan, 1, 0, 0.0, 0.0)

5000,(1, 0.0, 0.0, inf, 0.0, 1, 0, 0.0, 0.0)

10000,(2, 0.0, 0.0, inf, 0.0, 2, 0, 0.0, 0.0)

15000,(3, 0.009802960494069209, 0.16571735837891244, 18.10311260900325, 1.1047823891927496e-09, 3, 0, 1.624520717369988e-05, 0.0016406855007549703)

20000,(3, 0.019605920988138417, 0.6739047497180436, 4.451667689321341, 3.369523748590218e-09, 3, 0, 6.60626163825158e-05, 0.004904500737138075)

25000,(3, 0.019605920988138417, 1.158814892381227, 2.5888517827341313, 4.6352595695249075e-09, 3, 0, 0.0001135981660995223, 0.008149538462157276)

30000,(4, 0.019605920988138417, 1.5663880518521385, 2.553645627767841, 5.221293506173795e-09, 4, 0, 0.00015355240190688545, 0.010980466672630142)

35000,(5, 0.039211841976276834, 2.639902524720375, 1.8940093254123511, 7.542578642058215e-09, 5, 0, 0.00025878860158027396, 0.01449884751065087)

40000,(6, 0.09802960494069209, 6.202386624374056, 0.967369556812418, 1.550596656093514e-08, 6, 0, 0.0006080175104768215, 0.021642318764949417)

45000,(6, 0.1274384864228997, 9.781372095330825, 0.6134108733951674, 2.1736382434068502e-08, 6, 0, 0.0009588640422831908, 0.029611182500528296)

50000,(6, 0.15684736790510734, 13.89621857357509, 0.4317721377389342, 2.7792437147150182e-08, 6, 0, 0.001362240816937074, 0.038121620721800004)

55000,(7, 0.2058621703754534, 19.932132241867297, 0.3511917297687074, 3.6240240439758723e-08, 7, 0, 0.001953939049295882, 0.04772000372085105)

60000,(7, 0.2548769728457994, 27.580457662075673, 0.25380289499783404, 4.596742943679279e-08, 7, 0, 0.002703701368696763, 0.05880110902972485)

65000,(7, 0.35290657778649154, 39.83462164299033, 0.17572653413746644, 6.128403329690819e-08, 7, 0, 0.003904972222624284, 0.07245885633519489)

70000,(7, 0.4313302617390452, 53.914573289115616, 0.12983502554054666, 7.702081898445087e-08, 7, 0, 0.0052852243200779934, 0.08779903080951872)

75000,(7, 0.5391628271738065, 70.66568090389804, 0.09905798558029416, 9.422090787186405e-08, 7, 0, 0.006927328781874133, 0.10438867644364261)

80000,(8, 0.6764042740907754, 94.3782154936924, 0.08476532384249907, 1.1797276936711549e-07, 8, 0, 0.00925185917985417, 0.12375885426196487)

85000,(9, 0.7842368395255367, 119.94825426238565, 0.07503235503796984, 1.4111559324986547e-07, 9, 0, 0.011758479978667349, 0.14488380524293912)

90000,(9, 0.9018723654543672, 149.46847435406983, 0.060213366322855906, 1.6607608261563315e-07, 9, 0, 0.014652335492017433, 0.16724431266071124)

95000,(10, 1.078325654347613, 186.69349238298335, 0.05356373097079347, 1.9651946566629825e-07, 10, 0, 0.018301489303301978, 0.1919478501085386)

100000,(10, 1.3037937457112048, 234.78598149139916, 0.042591980732743735, 2.3478598149139916e-07, 10, 0, 0.023074494668593876, 0.21988862164795636)

105000,(10, 1.4802470346044505, 286.00086814831207, 0.03496492882956662, 2.7238177918886866e-07, 10, 0, 0.02814037772482865, 0.24975912993750998)

110000,(11, 1.6567003234976962, 341.79260652076715, 0.03218325905868197, 3.107205513825156e-07, 11, 0, 0.03367684073317674, 0.2812209131744909)

115000,(11, 1.9311832173316341, 408.42151248854515, 0.026932959365867176, 3.551491412943871e-07, 11, 0, 0.040287359216645384, 0.31443338694276823)

120000,(11, 2.215469071659641, 488.9993493030299, 0.02249491745884383, 4.074994577525249e-07, 11, 0, 0.048258105072393975, 0.3509972678407679)

125000,(12, 2.499754925987648, 579.0884561829347, 0.020722222782850963, 4.6327076494634773e-07, 12, 0, 0.057148379254128655, 0.3899840874033415)

130000,(12, 2.7546318988334475, 673.3355144686913, 0.017821724448128712, 5.179503957451472e-07, 12, 0, 0.06648626990922808, 0.43051512145683535)

135000,(13, 3.0977355161258697, 782.8084899051445, 0.016606871498768817, 5.798581406704774e-07, 13, 0, 0.07743526607037216, 0.4734522151551092)

140000,(13, 3.4702480149004997, 904.413967591693, 0.01437394872905035, 6.460099768512093e-07, 13, 0, 0.08960926662962167, 0.5187329981132098)

145000,(13, 3.8133516321929224, 1042.0112335356891, 0.012475873178342992, 7.18628436921165e-07, 13, 0, 0.10328526994853202, 0.5666317613853475)

150000,(14, 4.185864130967552, 1191.2686450243282, 0.011752177024447823, 7.941790966828854e-07, 14, 0, 0.11816466603920693, 0.6165278474459355)

155000,(15, 4.636800313694736, 1357.375117022729, 0.011050740367851334, 8.757258819501478e-07, 15, 0, 0.13481085634329856, 0.668992296819414)

160000,(15, 5.058327614939712, 1537.314160598667, 0.009757276934311618, 9.60821350374167e-07, 15, 0, 0.1528555240379404, 0.7238568667876728)

165000,(15, 5.440643074208411, 1722.9454519132214, 0.008706021414284157, 1.0442093647958918e-06, 15, 0, 0.17150198772985373, 0.7802348624725983)

170000,(16, 5.950397019900009, 1936.69063549048, 0.00826151565293643, 1.1392297855826352e-06, 16, 0, 0.1929178635862354, 0.8387542215280791)

175000,(16, 6.518968728556024, 2171.865843873711, 0.0073669375321371655, 1.2410661964992635e-06, 16, 0, 0.21649439172295887, 0.8998859987486889)

180000,(16, 6.950298990295069, 2421.5428009993884, 0.006607357918016846, 1.3453015561107714e-06, 16, 0, 0.241413006864274, 0.9634723575191967)

185000,(16, 7.4306440545044605, 2683.478512942347, 0.005962410327801179, 1.4505289259147822e-06, 16, 0, 0.2675996985189359, 1.0286835720013157)

190000,(17, 7.950200960690128, 2957.543493052547, 0.0057480135253916145, 1.556601838448709e-06, 17, 0, 0.2952259125235934, 1.0954229189529967)

195000,(17, 8.714831879227527, 3276.3644346537426, 0.005188677981055126, 1.680186889566022e-06, 17, 0, 0.3271406056513616, 1.1644092721208676)

200000,(17, 9.28340358788354, 3608.6216969777306, 0.004710939917652695, 1.8043108484888653e-06, 17, 0, 0.36040179107654335, 1.2357899659531197)

205000,(17, 9.93039898049211, 3964.4842427624603, 0.004288073544758086, 1.9338947525670537e-06, 17, 0, 0.39605238076054733, 1.3090043032959986)

210000,(18, 10.547985491618467, 4337.513177804476, 0.004149843300098302, 2.065482465621179e-06, 18, 0, 0.43353802723629786, 1.3842162342698883)

215000,(19, 11.214586805215175, 4737.9042420314245, 0.0040102119058137735, 2.203676391642523e-06, 19, 0, 0.4735394981546855, 1.4612164147570343)

220000,(20, 11.959611802764435, 5165.614477049369, 0.0038717562235546705, 2.3480065804769862e-06, 19, 0, 0.516262087577514, 1.5398032432443547)

225000,(21, 12.665424958337418, 5614.075417678815, 0.003740598128388275, 2.4951446300794732e-06, 19, 0, 0.5613262271576448, 1.6201946947496073)

230000,(21, 13.567297323791786, 6108.377793603227, 0.003437901306954438, 2.655816432001403e-06, 19, 0, 0.610948451596369, 1.7021631165402875)

235000,(22, 14.263307518870699, 6608.624141786702, 0.003328983390187492, 2.8121804858666818e-06, 20, 0, 0.6610735079333563, 1.7862369389940151)

240000,(23, 14.929908832467406, 7130.924350630873, 0.0032253883043879424, 2.9712184794295302e-06, 21, 0, 0.7133603375631835, 1.8716223243299728)

245000,(24, 15.73375159298108, 7680.068663490685, 0.003124972061003906, 3.134721903465586e-06, 22, 0, 0.7683615533767086, 1.957993072076745)

250000,(25, 16.72385060288207, 8275.202591486881, 0.0030210740732461057, 3.3100810365947523e-06, 23, 0, 0.8279058144597357, 2.0454550349788057)

255000,(25, 17.645328889324578, 8906.082290069011, 0.002807070402647973, 3.4925812902231414e-06, 23, 0, 0.8910274105491864, 2.1345262566609633)

260000,(25, 18.390353886873836, 9550.262741448887, 0.002617729027652616, 3.6731779774803413e-06, 23, 0, 0.9553782110754423, 2.2252674480688133)

265000,(26, 19.341241054798548, 10222.909534462913, 0.002543307256349107, 3.85770171111808e-06, 24, 0, 1.0226595879239746, 2.316750867357873)

270000,(27, 20.262719341241056, 10933.871906941331, 0.0024693905534835417, 4.049582187756049e-06, 25, 0, 1.093626313133374, 2.409172224375742)

275000,(27, 21.272424272130184, 11687.60935373899, 0.0023101388130638036, 4.250039764995996e-06, 25, 0, 1.1689215025209108, 2.50238156217291)

280000,(28, 22.360552886971867, 12480.883991903534, 0.0022434308353610098, 4.457458568536976e-06, 26, 0, 1.2480479765506778, 2.5964172505784884)

285000,(28, 23.44868150181355, 13311.761508702144, 0.002103403068158627, 4.6707935118253134e-06, 26, 0, 1.3310745353929634, 2.691312664780726)

290000,(29, 24.448583472208608, 14170.777317892858, 0.0020464650138410467, 4.886474937204434e-06, 27, 0, 1.4167116948452374, 2.7874695009094097)

295000,(30, 25.48769728457994, 15063.65410690296, 0.001991548649955552, 5.1063234260688e-06, 28, 0, 1.5056375180281616, 2.8841517373706456)

300000,(31, 26.644446622880107, 15991.812733478666, 0.0019384919343822652, 5.3306042444928885e-06, 29, 0, 1.5985394449900596, 2.9811491323412693)

305000,(32, 27.987452210567593, 16991.166022873465, 0.0018833316063724926, 5.5708741058601525e-06, 29, 0, 1.698509799085421, 3.0774732531608677)

310000,(33, 29.163807469855897, 18024.611522904008, 0.0018308300269365948, 5.814390813840003e-06, 29, 0, 1.8019402567488405, 3.174845325485481)

315000,(33, 30.281344966179784, 19081.955962472137, 0.001729382462935143, 6.057763797610202e-06, 29, 0, 1.9075008751707587, 3.273165967099725)

320000,(33, 31.516517988432508, 20177.60004312796, 0.0016354769610590562, 6.305500013477488e-06, 29, 0, 2.016954620802791, 3.371298763649543)

325000,(34, 32.7909028526615, 21322.515493251685, 0.0015945585787361994, 6.560773997923596e-06, 29, 0, 2.1314482022994725, 3.4690369887569696)

330000,(34, 34.173120282325264, 22517.541589542907, 0.001509933927058428, 6.8234974513766384e-06, 29, 0, 2.2507955895159673, 3.5661869686238683)

335000,(35, 35.42789922556612, 23751.868130291, 0.0014735683024176165, 7.090109889639105e-06, 29, 0, 2.3739944012960756, 3.6634357837596436)

340000,(36, 36.731692971277326, 25029.931011941488, 0.0014382780353179886, 7.361744415276908e-06, 30, 0, 2.50146611311035, 3.7601387441713525)

345000,(36, 37.996274875012254, 26340.644657111607, 0.0013667091473511261, 7.634969465829451e-06, 30, 0, 2.632246761927503, 3.8569041141730915)

350000,(37, 39.26085677874718, 27688.59901529372, 0.0013362900730211433, 7.91102829008392e-06, 30, 0, 2.766898666434249, 3.952977454345992)

355000,(37, 40.76070973433977, 29088.015166025445, 0.001272001537018438, 8.193807089021252e-06, 30, 0, 2.906533411333733, 4.047389991112366)

360000,(37, 42.162533084991665, 30553.17548682243, 0.0012110034197904595, 8.486993190784008e-06, 30, 0, 3.0528453226977756, 4.139828591083863)

365000,(37, 43.48593275169101, 32035.876736007485, 0.0011549551243719505, 8.77695253041301e-06, 30, 0, 3.201149522640416, 4.232587836167985)

370000,(37, 44.74071169493187, 33554.864583310184, 0.0011026717127150436, 9.068882319813564e-06, 30, 0, 3.353019141008659, 4.324563010191527)

375000,(38, 46.22095872953632, 35131.284277953135, 0.0010816570125746056, 9.368342474120835e-06, 31, 0, 3.5107162753485754, 4.414066260119989)

380000,(38, 47.75022056661112, 36756.764464191074, 0.0010338233126318858, 9.672832753734493e-06, 31, 0, 3.67317341359409, 4.5017334531095825)

385000,(39, 49.21086168022743, 38433.950055418965, 0.0010147278628338963, 9.982844170238692e-06, 31, 0, 3.840938471935506, 4.587155034341064)

390000,(39, 50.46564062346829, 40123.613705960786, 0.0009719961986924955, 1.0288106078451484e-05, 31, 0, 4.010079053299219, 4.672817937255181)

395000,(40, 51.76943436917949, 41854.71352193134, 0.0009556868661647989, 1.0596130005552239e-05, 31, 0, 4.183020729604038, 4.756574467427195)

400000,(41, 53.043819233408485, 43627.14233761758, 0.0009397819293941624, 1.0906785584404394e-05, 31, 0, 4.35998306245715, 4.838543600728804)

405000,(41, 54.504460347024796, 45436.54293936216, 0.0009023573834549209, 1.1218899491200533e-05, 31, 0, 4.5409484668580395, 4.918318945915696)

410000,(41, 55.974904421135186, 47302.2801668372, 0.0008667658272580353, 1.1537141504106633e-05, 31, 0, 4.727528642849696, 4.994514427997791)

415000,(42, 57.19047152239977, 49196.01063215527, 0.0008537277608552299, 1.1854460393290425e-05, 31, 0, 4.916667147477022, 5.069733618531187)

420000,(43, 58.33741790020586, 51101.80106772503, 0.0008414576218754454, 1.2167095492315483e-05, 31, 0, 5.107026408776102, 5.144490835907951)

425000,(44, 59.621605724928926, 53045.3495175721, 0.0008294789345374059, 1.2481258710016964e-05, 31, 0, 5.301226567833088, 5.216369408330447)

430000,(45, 61.08224683854524, 55036.60875444518, 0.0008176375873879666, 1.2799211338243066e-05, 31, 0, 5.50006201758642, 5.284482013233209)

435000,(45, 62.36643466326831, 57074.73944270266, 0.0007884398674333943, 1.312062975694314e-05, 31, 0, 5.703608645527734, 5.349252689502217)

440000,(46, 63.601607685521024, 59141.711901865965, 0.0007777928389412865, 1.3441298159514992e-05, 31, 0, 5.909935908178667, 5.411940883595649)

445000,(47, 64.72894814233898, 61205.65215151879, 0.000767902936213281, 1.3754079135172762e-05, 32, 0, 6.115897533717311, 5.475293419082055)

450000,(47, 65.99353004607391, 63324.055541162816, 0.0007422139911656224, 1.4072012342480626e-05, 32, 0, 6.327217631511089, 5.533446067813319)

455000,(48, 67.19929418684443, 65472.648776140144, 0.0007331305651634548, 1.4389593137613219e-05, 32, 0, 6.541567668218551, 5.588905637163556)

460000,(49, 68.44427016959122, 67654.5202936648, 0.000724267939338096, 1.4707504411666261e-05, 33, 0, 6.759181506167612, 5.641271877289381)

465000,(49, 69.57161062640918, 69866.07487117482, 0.0007013418184770003, 1.5024962337887057e-05, 33, 0, 6.979600516585483, 5.690843605347978)

470000,(49, 70.57151259680423, 72083.52229048616, 0.0006797670042057198, 1.533691963627365e-05, 33, 0, 7.20066217653735, 5.739816910365719)

475000,(49, 71.65964121164592, 74319.27703154096, 0.0006593175008847905, 1.564616358558757e-05, 33, 0, 7.423671769397426, 5.786265120688916)

480000,(49, 72.55171061660621, 76557.2420363228, 0.0006400439553027761, 1.5949425424233916e-05, 33, 0, 7.646905151196373, 5.832391370676138)

485000,(49, 73.70845995490637, 78831.32106732482, 0.0006215803482241812, 1.6253880632438108e-05, 33, 0, 7.8735586268745745, 5.873857415812544)

490000,(50, 74.6299382413489, 81141.35407797902, 0.0006162085975537044, 1.6559460015914086e-05, 33, 0, 8.10373182478905, 5.91123942964158)

495000,(51, 75.53181060680325, 83442.14154031863, 0.0006112019545346541, 1.685699829097346e-05, 34, 0, 8.33309732315278, 5.949312875074972)

500000,(52, 76.45328889324577, 85758.20625241408, 0.0006063559660628537, 1.7151641250482817e-05, 34, 0, 8.56413208104743, 5.984667511760732)

505000,(52, 77.36496421919419, 88098.30936275196, 0.0005902496923736161, 1.7445209774802367e-05, 34, 0, 8.797567076464512, 6.016280739061388)

510000,(53, 78.43348691304774, 90459.92447074431, 0.0005858948071213652, 1.7737240092302806e-05, 34, 0, 9.03350289178613, 6.043828612400249)

515000,(54, 79.21772375257328, 92835.55832364524, 0.0005816736708982143, 1.802632200459131e-05, 35, 0, 9.270824124502193, 6.069304138804247)

520000,(54, 80.09018723654545, 95216.5436053266, 0.0005671283366872722, 1.8310873770255117e-05, 35, 0, 9.508769075108285, 6.09318479642366)

525000,(55, 80.84501519458877, 97612.1970508316, 0.0005634541754178397, 1.8592799438253637e-05, 35, 0, 9.748336806810768, 6.114372196336041)

530000,(56, 81.71747867856092, 100023.19010232654, 0.0005598701655357165, 1.8872300019306895e-05, 35, 0, 9.989101974144786, 6.132903809931031)

535000,(56, 82.53112439956867, 102444.4679999891, 0.000546637618343686, 1.9148498691586747e-05, 35, 0, 10.230996430600454, 6.148734095808474)

540000,(57, 83.29575531810607, 104885.07122725004, 0.0005434519835191847, 1.9423161338379638e-05, 35, 0, 10.474712620058574, 6.160945769799297)

545000,(57, 84.12900696010195, 107341.44555296747, 0.0005310157666161989, 1.9695678083113297e-05, 35, 0, 10.72024816559919, 6.169224246703187)

550000,(58, 84.67797274776983, 109779.45721100092, 0.0005283319982947398, 1.9959901311091076e-05, 35, 0, 10.963707849369495, 6.180139131499807)

555000,(58, 85.52102735025979, 112252.03505437107, 0.0005166944186972359, 2.022559190168848e-05, 35, 0, 11.21068540899003, 6.183941093811774)

560000,(59, 86.19743162435056, 114718.45407802743, 0.0005143026069708914, 2.0485438228219183e-05, 35, 0, 11.456940908580119, 6.18788896868689)

565000,(60, 86.84442701695913, 117194.66918653202, 0.0005119686792622065, 2.0742419325049915e-05, 35, 0, 11.704222843951317, 6.18889100138204)

570000,(61, 87.47181648857955, 119676.52481685848, 0.0005097073138892407, 2.0995881546817276e-05, 35, 0, 11.95210220822052, 6.187535247275096)

575000,(61, 88.06979707871777, 122150.39903408605, 0.0004993843694524318, 2.1243547658101922e-05, 35, 0, 12.199071034042255, 6.186265399790862)

580000,(61, 88.62856582687971, 124636.5214355323, 0.0004894231586168906, 2.1489055419919363e-05, 35, 0, 12.447308726344588, 6.181408126644834)

585000,(62, 89.18733457504166, 127107.4947163496, 0.00048777611531371847, 2.1727776874589673e-05, 35, 0, 12.693859740445392, 6.178156315255905)

590000,(63, 89.83432996765023, 129603.14769774655, 0.0004860993048326665, 2.1966635203007888e-05, 35, 0, 12.943214912164324, 6.167952216314439)

595000,(63, 90.32447799235369, 132101.5759612427, 0.0004769057412190418, 2.2201945539704655e-05, 35, 0, 13.192978600625832, 6.155684079692341)

600000,(64, 90.78521713557495, 134587.06948845196, 0.00047552859456154086, 2.2431178248075326e-05, 35, 0, 13.441236700294741, 6.144838908343567)

605000,(64, 91.20674443681992, 137058.48918273798, 0.0004669539288053131, 2.2654295732683964e-05, 35, 0, 13.688042489787032, 6.135252311330696)

610000,(64, 91.73610430349966, 139538.1994623359, 0.00045865576771524026, 2.2875114665956706e-05, 35, 0, 13.935970756864135, 6.121339126821434)

615000,(65, 92.26546417017938, 142041.0842028933, 0.0004576140795092296, 2.309611125250298e-05, 35, 0, 14.186205763336158, 6.1008566285793355)

